,订单id,交易id,父交易id,交易金额,错误码,交易类别,交易状态,交易创建日期
432,7677838431,8333450335,8333389151,34.31,,capture,success,2016-08-22
433,7677843807,8333450655,8333395743,34.31,,capture,success,2016-08-22
434,7677844127,8333450847,8333396127,112.0,,capture,success,2016-08-22
435,7677846431,8333451039,8333398431,52.0,,capture,success,2016-08-22
436,7677847903,8333451103,8333400607,94.0,,capture,success,2016-08-22
437,7677848543,8333452191,8333401183,52.0,,capture,success,2016-08-22
438,7677851167,8333452639,8333404703,56.16,,capture,success,2016-08-22
439,7677860063,8333453087,8333416223,93.31,,capture,success,2016-08-22
440,7677860511,8333453343,8333416927,32.0,,capture,success,2016-08-22
441,7677861983,8333453663,8333419103,52.0,,capture,success,2016-08-22
442,7677864607,8333454431,8333421983,34.31,,capture,success,2016-08-22
443,7677865055,8333454943,8333422175,42.0,,capture,success,2016-08-22
444,7677890207,8333455455,,111.88,,authorization,success,2016-08-22
445,7677875807,8333455583,8333434975,34.31,,capture,success,2016-08-22
446,7677876383,8333455839,8333435551,57.83,,capture,success,2016-08-22
447,7677460703,8333456223,8332965151,81.29,,capture,success,2016-08-22
448,7677463135,8333456415,8332968415,52.0,,capture,success,2016-08-22
449,7677464671,8333456671,8332969951,32.0,,capture,success,2016-08-22
450,7677474399,8333456991,8332980831,122.85,,capture,success,2016-08-22
451,7677477663,8333457183,8332983647,34.31,,capture,success,2016-08-22
452,7677891487,8333457247,,94.0,,authorization,success,2016-08-22
453,7677490655,8333457311,8332997919,169.97,,capture,success,2016-08-22
454,7677491231,8333457887,8332998623,59.0,,capture,success,2016-08-22
455,7677505887,8333458463,8333013023,77.0,,capture,success,2016-08-22
456,7677510111,8333459103,8333017503,361.0,,capture,success,2016-08-22
457,7677519263,8333459551,8333027039,32.0,,capture,success,2016-08-22
458,7677522847,8333460639,8333031263,75.0,,capture,success,2016-08-22
459,7677525343,8333460703,8333034015,103.0,,capture,success,2016-08-22
460,7677525919,8333461087,8333034719,101.0,,capture,success,2016-08-22
461,7677528671,8333461151,8333037407,196.65,,capture,success,2016-08-22
462,7677529119,8333461727,8333037983,128.92,,capture,success,2016-08-22
463,7677536863,8333461791,8333046175,88.0,,capture,success,2016-08-22
464,7677894303,8333461919,,70.0,,authorization,success,2016-08-22
465,7677545631,8333462559,8333055391,186.82,,capture,success,2016-08-22
466,7677566303,8333463711,8333078431,113.62,,capture,success,2016-08-22
467,7677579231,8333464735,8333092447,34.31,,capture,success,2016-08-22
468,7677587551,8333465119,8333101023,124.55,,capture,success,2016-08-22
469,7677594783,8333465183,8333108575,92.83,,capture,success,2016-08-22
470,7677601311,8333465631,8333116063,148.0,,capture,success,2016-08-22
471,7677897439,8333466271,,70.37,,authorization,success,2016-08-22
472,7677605087,8333466463,8333120863,63.81,,capture,success,2016-08-22
473,7677606943,8333466655,8333122783,272.03,,capture,success,2016-08-22
474,7677610271,8333466847,8333125983,75.0,,capture,success,2016-08-22
475,7677616287,8333466911,8333132511,42.0,,capture,success,2016-08-22
476,7677621471,8333467231,8333138527,76.0,,capture,success,2016-08-22
477,7677625887,8333467487,8333144415,196.85,,capture,success,2016-08-22
478,7677633823,8333468255,8333152543,56.16,,capture,success,2016-08-22
479,7677635871,8333468703,8333154463,97.0,,capture,success,2016-08-22
480,7677636703,8333469087,8333155359,32.0,,capture,success,2016-08-22
481,7677640479,8333469215,8333159455,32.0,,capture,success,2016-08-22
482,7677641503,8333469343,8333160607,34.31,,capture,success,2016-08-22
483,7677645535,8333469535,8333165727,84.0,,capture,success,2016-08-22
484,7677647519,8333470047,8333168031,71.32,,capture,success,2016-08-22
485,7677654175,8333470879,8333175647,141.0,,capture,success,2016-08-22
486,7677908767,8333471007,,32.0,,authorization,failure,2016-08-22
487,7677654943,8333471391,8333176607,32.0,,capture,success,2016-08-22
488,7677656095,8333471583,8333177887,67.0,,capture,success,2016-08-22
489,7677658335,8333472095,8333180639,87.0,,capture,success,2016-08-22
490,7677661151,8333472223,8333183839,77.0,,capture,success,2016-08-22
491,7677661919,8333472415,8333184799,32.0,,capture,success,2016-08-22
492,7677662175,8333472543,8333184863,42.0,,capture,success,2016-08-22
493,7677901535,8333472735,,127.82,,authorization,success,2016-08-22
494,7677664863,8333473439,8333187871,52.0,,capture,success,2016-08-22
495,7677668575,8333473695,8333191775,122.36,,capture,success,2016-08-22
496,7677670559,8333473887,8333194079,67.0,,capture,success,2016-08-22
497,7677675743,8333474847,8333199391,49.0,,capture,success,2016-08-22
498,7677679327,8333475231,8333203487,52.0,,capture,success,2016-08-22
499,7677685791,8333475487,8333211999,251.0,,capture,success,2016-08-22
500,7677687583,8333475551,8333214111,42.0,,capture,success,2016-08-22
501,7677687647,8333475615,8333213855,32.0,,capture,success,2016-08-22
502,7677688991,8333476511,8333215455,106.83,,capture,success,2016-08-22
503,7677689183,8333476575,8333215711,49.0,,capture,success,2016-08-22
504,7677904543,8333476959,,83.16,,authorization,success,2016-08-22
505,7677689503,8333477087,8333215903,163.16,,capture,success,2016-08-22
506,7677690143,8333477407,8333216799,32.0,,capture,success,2016-08-22
507,7677904991,8333477471,,81.29,,authorization,success,2016-08-22
508,7677693407,8333478111,8333221087,122.0,,capture,success,2016-08-22
509,7677694623,8333478239,8333222303,111.88,,capture,success,2016-08-22
510,7677695455,8333478431,8333223583,45.24,,capture,success,2016-08-22
511,7677700319,8333479199,8333229151,56.16,,capture,success,2016-08-22
512,7677917407,8333479519,,102.05,incorrect_cvc,authorization,failure,2016-08-22
513,7677700447,8333479647,8333229407,52.0,,capture,success,2016-08-22
514,7677701535,8333479775,8333230751,113.0,,capture,success,2016-08-22
515,7677701983,8333479967,8333231455,180.24,,capture,success,2016-08-22
516,7677906719,8333480287,,63.81,,authorization,success,2016-08-22
517,7677707295,8333480479,8333237215,97.0,,capture,success,2016-08-22
518,7677709279,8333480543,8333239583,52.0,,capture,success,2016-08-22
519,7677710943,8333480607,8333241695,99.93,,capture,success,2016-08-22
520,7677712095,8333480735,8333242975,72.55,,capture,success,2016-08-22
521,7677907039,8333480927,,167.83,,authorization,success,2016-08-22
522,7677713439,8333481439,8333244383,86.0,,capture,success,2016-08-22
523,7677907615,8333481823,,86.7,,authorization,success,2016-08-22
524,7677714463,8333482207,8333245855,120.0,,capture,success,2016-08-22
525,7677715679,8333482399,8333247519,77.83,,capture,success,2016-08-22
526,7677908511,8333482911,,64.0,,authorization,success,2016-08-22
527,7677716447,8333482975,8333248351,207.0,,capture,success,2016-08-22
528,7677717983,8333483231,8333250015,82.38,,capture,success,2016-08-22
529,7677917407,8333483295,,102.05,card_declined,authorization,failure,2016-08-22
530,7677908767,8333483359,,32.0,,authorization,success,2016-08-22
531,7677718303,8333483679,8333250463,134.38,,capture,success,2016-08-22
532,7677718495,8333483871,8333250783,32.0,,capture,success,2016-08-22
533,7677719263,8333483999,8333251551,52.0,,capture,success,2016-08-22
534,7677720863,8333484511,8333253215,34.31,,capture,success,2016-08-22
535,7677721311,8333484895,8333253855,101.0,,capture,success,2016-08-22
536,7677909855,8333485087,,100.39,,authorization,success,2016-08-22
537,7677725023,8333485983,8333257887,149.67,,capture,success,2016-08-22
538,7677910751,8333486303,,32.0,,authorization,success,2016-08-22
539,7677726111,8333486879,8333259039,78.01,,capture,success,2016-08-22
540,7677726815,8333486943,8333259743,178.83,,capture,success,2016-08-22
541,7677730143,8333487071,8333263391,81.29,,capture,success,2016-08-22
542,7677911327,8333487455,,97.68,,authorization,success,2016-08-22
543,7677731039,8333487775,8333264543,86.0,,capture,success,2016-08-22
544,7677732127,8333487967,8333265695,226.0,,capture,success,2016-08-22
545,7677911775,8333488351,,113.62,,authorization,success,2016-08-22
546,7677734623,8333488415,8333270047,77.0,,capture,success,2016-08-22
547,7677917407,8333488479,,102.05,card_declined,authorization,failure,2016-08-22
548,7677734687,8333488671,8333270175,80.2,,capture,success,2016-08-22
549,7677735967,8333489311,8333271647,56.16,,capture,success,2016-08-22
550,7677738655,8333489823,8333274399,86.0,,capture,success,2016-08-22
551,7677740831,8333490271,8333276767,110.0,,capture,success,2016-08-22
552,7677742879,8333490655,8333279135,52.0,,capture,success,2016-08-22
553,7677743583,8333490847,8333279839,32.0,,capture,success,2016-08-22
554,7677746143,8333491231,8333282335,69.0,,capture,success,2016-08-22
555,7677746399,8333491871,8333282847,217.0,,capture,success,2016-08-22
556,7677746719,8333492063,8333283295,45.11,,capture,success,2016-08-22
557,7677747615,8333492191,8333284127,119.0,,capture,success,2016-08-22
558,7677749279,8333492383,8333285663,240.0,,capture,success,2016-08-22
559,7677753503,8333492767,8333289823,148.68,,capture,success,2016-08-22
560,7677754527,8333493343,8333291039,203.21,,capture,success,2016-08-22
561,7677754847,8333493855,8333291551,32.0,,capture,success,2016-08-22
562,7677755935,8333493983,8333292703,279.68,,capture,success,2016-08-22
563,7677756511,8333494111,8333293279,32.0,,capture,success,2016-08-22
564,7677758495,8333494879,8333295647,139.0,,capture,success,2016-08-22
565,7677758559,8333494943,8333295711,59.0,,capture,success,2016-08-22
566,7677759263,8333495135,8333296479,32.0,,capture,success,2016-08-22
567,7677759327,8333495327,8333296607,65.0,,capture,success,2016-08-22
568,7677759647,8333495455,8333297055,75.0,,capture,success,2016-08-22
569,7677760671,8333495775,8333297951,45.24,,capture,success,2016-08-22
570,7677761503,8333495967,8333298655,94.0,,capture,success,2016-08-22
571,7677762719,8333496287,8333299743,116.0,,capture,success,2016-08-22
572,7677916895,8333496415,,32.0,,authorization,success,2016-08-22
573,7677762847,8333496479,8333300063,199.0,,capture,success,2016-08-22
574,7677763039,8333496607,8333299871,82.38,,capture,success,2016-08-22
575,7677917279,8333496927,,159.7,,authorization,success,2016-08-22
576,7677764895,8333496991,8333301983,161.8,,capture,success,2016-08-22
577,7677917407,8333497183,,102.05,,authorization,success,2016-08-22
578,7677766303,8333497631,8333303519,197.7,,capture,success,2016-08-22
579,7677766751,8333497887,8333304287,86.0,,capture,success,2016-08-22
580,7677768863,8333498079,8333306207,59.0,,capture,success,2016-08-22
581,7677769183,8333498591,8333307039,34.31,,capture,success,2016-08-22
582,7677770079,8333498719,8333308063,94.4,,capture,success,2016-08-22
583,7677772831,8333498783,8333310687,45.24,,capture,success,2016-08-22
584,7677774239,8333499487,8333312031,34.31,,capture,success,2016-08-22
585,7677777119,8333499615,8333315615,34.31,,capture,success,2016-08-22
586,7677781983,8333499999,8333321375,158.0,,capture,success,2016-08-22
587,7677784095,8333500319,8333323871,137.0,,capture,success,2016-08-22
588,7677784799,8333500511,8333324703,102.05,,capture,success,2016-08-22
589,7677785823,8333500639,8333325983,32.0,,capture,success,2016-08-22
590,7677789535,8333500703,8333330591,478.52,,capture,success,2016-08-22
591,7677790559,8333500831,8333331999,113.62,,capture,success,2016-08-22
592,7677791583,8333501535,8333333407,137.66,,capture,success,2016-08-22
593,7677791839,8333501663,8333334239,100.0,,capture,success,2016-08-22
594,7677794463,8333501855,8333337247,56.16,,capture,success,2016-08-22
595,7677879519,8333502431,8333439967,42.0,,capture,success,2016-08-22
596,7677880671,8333502559,8333441759,76.0,,capture,success,2016-08-22
597,7677921183,8333503135,,32.0,,authorization,success,2016-08-22
598,7677923231,8333505247,,104.0,,authorization,success,2016-08-22
599,7677924255,8333506143,,59.0,,authorization,success,2016-08-22
600,7677925151,8333507295,,109.25,,authorization,success,2016-08-22
601,7677925279,8333507551,,45.24,,authorization,success,2016-08-22
602,7677925663,8333507871,,115.81,,authorization,success,2016-08-22
603,7677926495,8333508767,,94.4,,authorization,success,2016-08-22
604,7677927263,8333509663,,138.0,,authorization,success,2016-08-22
605,7677927903,8333510175,,45.24,,authorization,success,2016-08-22
606,7677928351,8333510879,,59.0,,authorization,success,2016-08-22
607,7677928863,8333511391,,32.0,,authorization,success,2016-08-22
608,7677933151,8333515935,,209.0,,authorization,success,2016-08-22
609,7677934431,8333517215,,32.0,,authorization,success,2016-08-22
610,7677935135,8333517983,,49.0,,authorization,success,2016-08-22
611,7677884063,8333518879,8333447071,34.31,,capture,success,2016-08-22
612,7677884191,8333519007,8333447391,32.0,,capture,success,2016-08-22
613,7677884511,8333519135,8333447839,32.0,,capture,success,2016-08-22
614,7677890207,8333519583,8333455455,111.88,,capture,success,2016-08-22
615,7677936351,8333519711,,56.16,,authorization,success,2016-08-22
616,7677936671,8333520159,,57.83,,authorization,success,2016-08-22
617,7677891487,8333520223,8333457247,94.0,,capture,success,2016-08-22
618,7677894303,8333520351,8333461919,70.0,,capture,success,2016-08-22
619,7677897439,8333520671,8333466271,70.37,,capture,success,2016-08-22
620,7677901535,8333520991,8333472735,127.82,,capture,success,2016-08-22
621,7677904543,8333521119,8333476959,83.16,,capture,success,2016-08-22
622,7677904991,8333521183,8333477471,81.29,,capture,success,2016-08-22
623,7677906719,8333521631,8333480287,63.81,,capture,success,2016-08-22
624,7677907039,8333521695,8333480927,167.83,,capture,success,2016-08-22
625,7677907615,8333522015,8333481823,86.7,,capture,success,2016-08-22
626,7677908511,8333522079,8333482911,64.0,,capture,success,2016-08-22
627,7677908767,8333522271,8333483359,32.0,,capture,success,2016-08-22
628,7677938143,8333522399,,52.0,,authorization,success,2016-08-22
629,7677909855,8333522719,8333485087,100.39,,capture,success,2016-08-22
630,7677910751,8333523103,8333486303,32.0,,capture,success,2016-08-22
631,7677911327,8333523487,8333487455,97.68,,capture,success,2016-08-22
632,7677911775,8333524063,8333488351,113.62,,capture,success,2016-08-22
633,7677916895,8333524255,8333496415,32.0,,capture,success,2016-08-22
634,7677917279,8333524511,8333496927,159.7,,capture,success,2016-08-22
635,7677917407,8333525215,8333497183,102.05,,capture,success,2016-08-22
636,7677923231,8333525279,8333505247,104.0,,capture,success,2016-08-22
637,7677924255,8333525407,8333506143,59.0,,capture,success,2016-08-22
638,7677925151,8333525471,8333507295,109.25,,capture,success,2016-08-22
639,7677925279,8333525599,8333507551,45.24,,capture,success,2016-08-22
640,7677925663,8333525727,8333507871,115.81,,capture,success,2016-08-22
641,7677940319,8333525791,,133.29,,authorization,success,2016-08-22
642,7677926495,8333525855,8333508767,94.4,,capture,success,2016-08-22
